# File generated by CMD 3.1 (http://stev.oapd.inaf.it/cmd) on Fri Apr  8 14:41:56 CEST 2022
# Basic reference: Girardi et al. (2002, A&A 391, 195)
#  uses the "basic set" of tracks described in Table 1 of Girardi et al. (2002, A&A 391, 195)
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using OBC version of bolometric corrections as detailed in Marigo et al. (2008, A&A 482, 883) and Girardi et al. (2008, PASP 120, 583)
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01520		Age = 	3.000e+08 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	8.48	3.49660611	3.4010	4.2184	3.5129	-0.2513	-5.776	0.619	-0.040	-1.583	-3.297	-5.158	-7.609	-8.629	-8.846	3.31195712	
	8.48	3.49668217	3.3954	4.2250	3.5122	-0.2615	-5.793	0.629	-0.016	-1.559	-3.284	-5.156	-7.627	-8.648	-8.866	3.31195807	
	8.48	3.49675727	3.3898	4.2316	3.5114	-0.2716	-5.809	0.640	0.007	-1.535	-3.270	-5.154	-7.645	-8.667	-8.886	3.31195927	
	8.48	3.49683237	3.3840	4.2381	3.5107	-0.2817	-5.825	0.650	0.031	-1.512	-3.257	-5.152	-7.663	-8.686	-8.905	3.31196022	
	8.48	3.49690676	3.3781	4.2446	3.5100	-0.2918	-5.841	0.660	0.054	-1.488	-3.244	-5.150	-7.681	-8.705	-8.925	3.31196117	
	8.48	3.49698067	3.3720	4.2510	3.5093	-0.3017	-5.857	0.670	0.078	-1.465	-3.231	-5.148	-7.698	-8.724	-8.944	3.31196213	
	8.48	3.49705458	3.3658	4.2573	3.5086	-0.3116	-5.873	0.680	0.101	-1.441	-3.218	-5.146	-7.716	-8.742	-8.963	3.31196308	
	8.48	3.49712777	3.3595	4.2636	3.5080	-0.3215	-5.889	0.690	0.124	-1.418	-3.205	-5.144	-7.733	-8.760	-8.982	3.31196404	
	8.48	3.49720097	3.3530	4.2698	3.5073	-0.3313	-5.905	0.700	0.146	-1.395	-3.192	-5.142	-7.750	-8.779	-9.001	3.31196523	
	8.48	3.49727345	3.3465	4.2760	3.5066	-0.3410	-5.920	0.710	0.169	-1.373	-3.179	-5.140	-7.767	-8.796	-9.019	3.31196618	
	8.48	3.49734592	3.3397	4.2822	3.5059	-0.3507	-5.935	0.720	0.191	-1.350	-3.166	-5.138	-7.784	-8.814	-9.038	3.31196713	
	8.48	3.49741817	3.3328	4.2883	3.5053	-0.3604	-5.951	0.730	0.214	-1.328	-3.154	-5.136	-7.801	-8.832	-9.056	3.31196809	
	8.48	3.49748969	3.3257	4.2943	3.5046	-0.3699	-5.966	0.739	0.236	-1.305	-3.141	-5.134	-7.818	-8.849	-9.074	3.31196904	
	8.48	3.49756145	3.3186	4.3002	3.5040	-0.3794	-5.981	0.749	0.258	-1.283	-3.129	-5.132	-7.834	-8.867	-9.092	3.31197000	
	8.48	3.49763298	3.3111	4.3061	3.5033	-0.3889	-5.995	0.759	0.279	-1.261	-3.117	-5.130	-7.851	-8.884	-9.110	3.31197095	
	8.48	3.49772215	3.3016	4.3135	3.5025	-0.4007	-6.014	0.770	0.306	-1.234	-3.101	-5.127	-7.871	-8.905	-9.132	3.31197214	
	8.48	3.49781108	3.2918	4.3206	3.5017	-0.4124	-6.032	0.782	0.333	-1.207	-3.086	-5.125	-7.891	-8.926	-9.154	3.31197333	
	8.48	3.49790025	3.2814	4.3278	3.5009	-0.4240	-6.049	0.794	0.360	-1.181	-3.071	-5.122	-7.910	-8.947	-9.175	3.31197453	
	8.48	3.49798942	3.2702	4.3348	3.5001	-0.4357	-6.067	0.806	0.386	-1.154	-3.056	-5.120	-7.930	-8.968	-9.196	3.31197572	
	8.48	3.49807835	3.2531	4.3417	3.4994	-0.4479	-6.084	0.810	0.404	-1.138	-3.052	-5.122	-7.948	-8.986	-9.216	3.31197691	
	8.48	3.49816751	3.2324	4.3484	3.4986	-0.4605	-6.101	0.812	0.419	-1.125	-3.051	-5.125	-7.967	-9.005	-9.235	3.31197810	
	8.48	3.49825096	3.1898	4.3543	3.4979	-0.4751	-6.116	0.815	0.436	-1.111	-3.048	-5.126	-7.983	-9.021	-9.252	3.31197929	
	8.48	3.49833751	3.1318	4.3603	3.4971	-0.4921	-6.131	0.820	0.453	-1.095	-3.045	-5.127	-7.999	-9.037	-9.269	3.31198049	
	8.48	3.49840474	3.0126	4.3636	3.4964	-0.5148	-6.139	0.828	0.472	-1.078	-3.038	-5.124	-8.009	-9.046	-9.279	3.31198120	
	8.48	3.49843478	2.6961	4.3606	3.4959	-0.5622	-6.132	0.848	0.502	-1.050	-3.018	-5.108	-8.003	-9.040	-9.273	3.31198168	
	8.48	3.49845195	2.1400	4.3506	3.4953	-0.6550	-6.106	0.889	0.554	-0.999	-2.978	-5.071	-7.979	-9.016	-9.249	3.31198192	
	8.48	3.49846101	1.7942	4.3422	3.4949	-0.7249	-6.085	0.921	0.593	-0.962	-2.947	-5.042	-7.959	-8.996	-9.229	3.31198215	
	8.48	3.49846625	1.6001	4.3367	3.4946	-0.7702	-6.072	0.941	0.618	-0.937	-2.927	-5.024	-7.946	-8.983	-9.216	3.31198215	
	8.48	3.49846864	1.5057	4.3338	3.4944	-0.7943	-6.064	0.952	0.632	-0.924	-2.916	-5.014	-7.939	-8.975	-9.210	3.31198215	
	8.48	3.49847031	1.4465	4.3319	3.4943	-0.8102	-6.060	0.959	0.641	-0.915	-2.909	-5.007	-7.934	-8.971	-9.205	3.31198215	
	8.48	3.49847174	1.3958	4.3302	3.4943	-0.8243	-6.055	0.966	0.649	-0.908	-2.902	-5.001	-7.930	-8.967	-9.201	3.31198215	
	8.48	3.49847317	1.3396	4.3282	3.4942	-0.8406	-6.050	0.973	0.658	-0.899	-2.895	-4.995	-7.925	-8.962	-9.196	3.31198215	
	8.48	3.49847460	1.2829	4.3261	3.4941	-0.8577	-6.045	0.981	0.667	-0.890	-2.888	-4.988	-7.920	-8.957	-9.192	3.31198215	
	8.48	3.49847603	1.2244	4.3239	3.4939	-0.8762	-6.040	0.990	0.678	-0.880	-2.879	-4.980	-7.915	-8.952	-9.186	3.31198215	
	8.48	3.49847770	1.1710	4.3218	3.4938	-0.8939	-6.034	0.997	0.687	-0.870	-2.871	-4.973	-7.910	-8.947	-9.181	3.31198239	
	8.48	3.49847913	1.1143	4.3194	3.4937	-0.9135	-6.028	1.006	0.699	-0.859	-2.863	-4.965	-7.904	-8.941	-9.176	3.31198239	
	8.48	3.49848032	1.0631	4.3171	3.4936	-0.9322	-6.023	1.015	0.709	-0.849	-2.854	-4.957	-7.899	-8.935	-9.170	3.31198239	
	8.48	3.49848199	1.0022	4.3143	3.4935	-0.9556	-6.016	1.025	0.722	-0.836	-2.844	-4.947	-7.892	-8.929	-9.164	3.31198239	
	8.48	3.49848366	0.9430	4.3114	3.4933	-0.9797	-6.009	1.037	0.736	-0.823	-2.833	-4.937	-7.885	-8.922	-9.157	3.31198239	
	8.48	3.49848485	0.8942	4.3089	3.4932	-1.0008	-6.002	1.046	0.747	-0.812	-2.824	-4.929	-7.879	-8.916	-9.151	3.31198239	 LTP
	8.48	3.49848580	0.8708	4.3156	4.0000	1.0083	-6.019	-6.078	-5.806	-5.751	-5.759	-5.757	-5.699	-5.696	-5.676	3.31198239	
	8.48	3.49848652	0.8708	3.9020	5.1469	6.0098	-4.985	0.706	1.973	2.327	2.485	2.693	3.147	3.290	3.410	3.31198239	
	8.48	3.49848700	0.8708	3.8445	5.2238	6.3746	-4.841	1.400	2.671	3.030	3.190	3.402	3.859	4.005	4.127	3.31198239	
	8.48	3.49848723	0.8708	3.8145	5.2620	6.5575	-4.766	1.750	3.023	3.384	3.546	3.758	4.217	4.363	4.486	3.31198239	
	8.48	3.49848771	0.8708	3.7844	5.3001	6.7399	-4.691	2.100	3.376	3.738	3.901	4.115	4.575	4.722	4.846	3.31198239	
	8.48	3.49849010	0.8708	3.6988	5.3229	6.9166	-4.477	2.478	3.755	4.118	4.282	4.496	4.958	5.106	5.229	3.31198239	
	8.48	3.49849582	0.8708	3.5232	5.4150	7.4608	-4.038	3.588	4.869	5.236	5.401	5.618	6.083	6.231	6.356	3.31198263	
	8.48	3.49855804	0.8708	3.2250	5.3900	7.6588	-3.293	4.151	5.431	5.797	5.962	6.177	6.642	6.790	6.914	3.31198335	
	8.48	3.49860454	0.8709	2.7732	5.3323	7.8799	-2.163	4.861	6.138	6.502	6.666	6.880	7.342	7.490	7.613	3.31198406	
	8.48	3.49874616	0.8709	2.6738	5.3093	7.8875	-1.915	4.943	6.219	6.582	6.745	6.959	7.420	7.567	7.691	3.31198597	
	8.48	3.49874616	0.8709	2.6734	5.3093	7.8877	-1.914	4.944	6.220	6.582	6.746	6.960	7.421	7.568	7.692	3.31198597	
	8.48	3.49902940	0.8709	2.5199	5.2758	7.9071	-1.530	5.086	6.360	6.721	6.883	7.096	7.556	7.702	7.825	3.31198978	
	8.48	3.49945474	0.8710	2.2396	5.2189	7.9601	-0.829	5.377	6.648	7.007	7.167	7.378	7.835	7.981	8.103	3.31199551	
	8.48	3.50000000	0.8711	2.1769	5.2044	7.9648	-0.672	5.430	6.700	7.057	7.217	7.427	7.884	8.030	8.151	3.31200266	
	8.48	3.50001669	0.8711	2.1751	5.2040	7.9650	-0.668	5.431	6.701	7.059	7.219	7.429	7.886	8.031	8.152	3.31200290	
	8.48	3.50080943	0.8713	2.0898	5.1852	7.9753	-0.454	5.510	6.779	7.135	7.295	7.504	7.960	8.105	8.226	3.31201363	
	8.48	3.50218463	0.8715	2.0506	5.1759	7.9773	-0.357	5.541	6.810	7.165	7.325	7.534	7.989	8.133	8.254	3.31203198	
	8.48	3.50569892	0.8722	1.9451	5.1540	7.9955	-0.093	5.649	6.916	7.270	7.428	7.637	8.091	8.234	8.355	3.31207919	
	8.48	3.51488209	0.8741	1.8349	5.1317	8.0176	0.183	5.766	7.031	7.385	7.542	7.749	8.202	8.345	8.465	3.31220150	
	8.48	3.53254652	0.8776	1.6971	5.1044	8.0477	0.527	5.916	7.180	7.531	7.687	7.893	8.344	8.487	8.606	3.31243443	
	8.48	3.55763268	0.8825	1.6049	5.0866	8.0714	0.758	6.022	7.284	7.633	7.789	7.994	8.443	8.586	8.705	3.31275964	
	8.48	3.56067300	0.8832	1.5941	5.0853	8.0771	0.785	6.039	7.301	7.650	7.806	8.011	8.460	8.603	8.722	3.31279874	
	8.48	3.57595897	0.8862	1.5452	5.0783	8.0996	0.907	6.112	7.374	7.722	7.878	8.082	8.531	8.674	8.793	3.31299353	
	8.48	3.59370279	0.8897	1.4902	5.0684	8.1166	1.044	6.180	7.440	7.788	7.943	8.147	8.596	8.737	8.856	3.31321692	
	8.48	3.61417556	0.8937	1.4294	5.0572	8.1348	1.196	6.253	7.513	7.860	8.014	8.218	8.666	8.806	8.925	3.31347084	
	8.48	3.63775206	0.8984	1.3734	5.0472	8.1529	1.337	6.323	7.582	7.928	8.081	8.285	8.732	8.872	8.991	3.31375837	
	8.48	3.66493583	0.9038	1.3135	5.0367	8.1731	1.486	6.399	7.657	8.002	8.155	8.358	8.804	8.944	9.062	3.31408381	
	8.48	3.69635081	0.9100	1.2542	5.0265	8.1947	1.635	6.476	7.733	8.077	8.230	8.432	8.877	9.017	9.134	3.31445193	
	8.48	3.73274779	0.9171	1.1883	5.0153	8.2192	1.799	6.562	7.818	8.161	8.314	8.515	8.960	9.099	9.216	3.31486797	
	8.48	3.77507019	0.9254	1.1157	5.0030	8.2469	1.981	6.658	7.913	8.255	8.407	8.608	9.051	9.190	9.307	3.31533790	
	8.48	3.82451200	0.9351	1.0340	4.9894	8.2783	2.185	6.767	8.021	8.361	8.512	8.713	9.155	9.293	9.410	3.31586909	
	8.48	3.88160515	0.9462	0.9311	4.9718	8.3161	2.442	6.903	8.155	8.493	8.643	8.842	9.283	9.421	9.536	3.31645989	
	8.48	3.95064521	0.9597	0.8083	4.9508	8.3611	2.749	7.065	8.314	8.651	8.800	8.997	9.436	9.573	9.688	3.31714368	
	8.48	4.01032829	0.9714	0.6960	4.9303	8.3967	3.030	7.205	8.452	8.787	8.934	9.130	9.567	9.702	9.817	3.31770897	
	8.48	4.04547501	0.9787	0.6071	4.9109	8.4110	3.252	7.295	8.539	8.871	9.017	9.211	9.647	9.781	9.896	3.31803107	
	8.48	4.08057642	0.9860	0.5118	4.8902	8.4269	3.490	7.392	8.634	8.963	9.108	9.301	9.734	9.868	9.981	3.31834483	
	8.48	4.11648035	0.9935	0.3812	4.8623	8.4492	3.817	7.530	8.768	9.094	9.236	9.427	9.857	9.990	10.102	3.31865811	
	8.48	4.15744781	1.0020	0.2229	4.8285	8.4759	4.213	7.699	8.932	9.253	9.393	9.581	10.006	10.137	10.247	3.31900620	
	8.48	4.20512104	1.0119	0.0299	4.7872	8.5079	4.695	7.908	9.134	9.448	9.584	9.768	10.188	10.317	10.426	3.31939936	
	8.48	4.26187706	1.0236	-0.2086	4.7360	8.5467	5.292	8.220	9.430	9.743	9.880	10.063	10.479	10.607	10.718	3.31985116	
	8.48	4.33117533	1.0379	-0.5000	4.6734	8.5937	6.020	8.667	9.847	10.168	10.318	10.506	10.921	11.056	11.174	3.32038021	
	8.48	4.41826773	1.0558	-0.8659	4.5947	8.6525	6.935	9.058	10.214	10.517	10.663	10.846	11.257	11.389	11.503	3.32101250	
	8.48	4.51320887	1.0754	-1.2141	4.5212	8.7143	7.805	9.574	10.682	10.961	11.101	11.284	11.684	11.813	11.922	3.32166266	
	8.48	4.53366137	1.0798	-1.2120	4.5233	8.7224	7.800	9.576	10.686	10.966	11.106	11.289	11.690	11.819	11.929	3.32179761	
	8.48	4.55282354	1.0839	-1.2094	4.5251	8.7288	7.793	9.576	10.688	10.968	11.109	11.292	11.694	11.823	11.933	3.32192254	
	8.48	4.57107019	1.0879	-1.1816	4.5329	8.7340	7.724	9.538	10.656	10.940	11.082	11.265	11.669	11.799	11.910	3.32204032	
	8.48	4.58904648	1.0917	-1.1399	4.5443	8.7392	7.620	9.480	10.607	10.895	11.038	11.222	11.629	11.760	11.872	3.32215476	
	8.48	4.60541201	1.0952	-1.0538	4.5664	8.7429	7.404	9.368	10.510	10.806	10.950	11.135	11.545	11.677	11.789	3.32225800	
	8.48	4.62049627	1.0985	-0.8202	4.6226	8.7354	6.821	9.123	10.287	10.599	10.746	10.929	11.340	11.473	11.588	3.32235241	
	8.48	4.64498711	1.1037	-0.8127	4.6264	8.7449	6.802	9.129	10.295	10.607	10.754	10.938	11.348	11.482	11.596	3.32250357	
	8.48	4.66981459	1.1090	-0.8132	4.6282	8.7550	6.803	9.142	10.309	10.621	10.769	10.953	11.363	11.497	11.612	3.32265449	
	8.48	4.69501638	1.1144	-0.8153	4.6297	8.7654	6.808	9.158	10.325	10.638	10.785	10.969	11.380	11.514	11.629	3.32280540	
	8.48	4.72065258	1.1199	-0.8168	4.6316	8.7762	6.812	9.174	10.342	10.655	10.803	10.987	11.398	11.531	11.646	3.32295680	
	8.48	4.74675894	1.1255	-0.8241	4.6319	8.7869	6.830	9.194	10.362	10.675	10.823	11.007	11.418	11.552	11.667	3.32310843	
	8.48	4.77335358	1.1312	-0.8272	4.6328	8.7960	6.838	9.209	10.377	10.690	10.838	11.022	11.433	11.567	11.682	3.32326031	
	8.48	4.80044889	1.1370	-0.8398	4.6316	8.8060	6.870	9.232	10.400	10.713	10.860	11.044	11.455	11.589	11.704	3.32341290	
	8.48	4.82804966	1.1429	-0.8630	4.6259	8.8087	6.928	9.252	10.417	10.729	10.877	11.060	11.471	11.604	11.719	3.32356572	
	8.48	4.84327459	1.1461	-0.8793	4.6229	8.8140	6.968	9.272	10.437	10.748	10.895	11.079	11.489	11.623	11.737	3.32364893	
	8.48	4.92977142	1.1646	-0.5250	4.7159	8.8387	6.083	8.953	10.151	10.470	10.615	10.802	11.219	11.351	11.466	3.32410836	
